timestamp,AT_solar_generation_actual,AT_wind_onshore_generation_actual,BE_solar_generation_actual,BE_wind_onshore_generation_actual,BE_wind_offshore_generation_actual,BG_solar_generation_actual,BG_wind_onshore_generation_actual,CY_wind_onshore_generation_actual,CZ_solar_generation_actual,CZ_wind_onshore_generation_actual,DE_solar_generation_actual,DE_wind_onshore_generation_actual,DE_wind_offshore_generation_actual,DK_solar_generation_actual,DK_wind_onshore_generation_actual,DK_wind_offshore_generation_actual,EE_solar_generation_actual,EE_wind_onshore_generation_actual,ES_solar_generation_actual,ES_wind_onshore_generation_actual,FI_wind_onshore_generation_actual,FR_solar_generation_actual,FR_wind_onshore_generation_actual,GR_solar_generation_actual,GR_wind_onshore_generation_actual,HR_solar_generation_actual,HR_wind_onshore_generation_actual,HU_solar_generation_actual,HU_wind_onshore_generation_actual,IE_wind_onshore_generation_actual,IT_solar_generation_actual,IT_wind_onshore_generation_actual,LT_solar_generation_actual,LT_wind_onshore_generation_actual,LV_wind_onshore_generation_actual,NL_solar_generation_actual,NL_wind_onshore_generation_actual,NL_wind_offshore_generation_actual,PL_solar_generation_actual,PL_wind_onshore_generation_actual,PT_solar_generation_actual,PT_wind_onshore_generation_actual,PT_wind_offshore_generation_actual,RO_solar_generation_actual,RO_wind_onshore_generation_actual,SE_wind_onshore_generation_actual,SI_solar_generation_actual,SI_wind_onshore_generation_actual,SK_solar_generation_actual,SK_wind_onshore_generation_actual
2019-10-07 22:00:00,0.0,88.0,0.0,706.29,1359.78,0.0,194.0,5.0,0.0,37.51,0.0,12404.0,4965.0,0.0,997.39,1088.03,1.8,9.5,62.0,2475.0,215.49,0.0,5648.0,0.0,626.0,0.0,0.0,0.0,4.0,1846.0,0.0,4802.0,0.0,123.12,0.0,0.0,695.0,845.0,0.0,978.4,0.0,918.2,0.0,0.0,643.83,594.0,0.05,0.22,0.8,0.0
2019-10-07 23:00:00,0.0,98.0,0.0,740.62,1374.6,0.0,208.0,6.0,0.0,62.47,0.0,13962.0,5045.0,0.0,1090.59,1063.38,1.8,10.8,55.0,2248.0,235.63,0.0,5932.0,0.0,704.0,0.0,0.0,0.0,6.0,1547.0,0.0,5129.0,0.0,112.76,0.0,0.0,806.0,845.0,0.0,1267.31,0.0,809.5,0.0,0.0,708.0,658.0,0.05,0.22,0.8,0.0
2019-10-08 00:00:00,0.0,70.0,0.0,830.63,1312.3,0.0,258.0,3.0,0.0,74.1,0.0,15467.0,5212.0,0.0,1376.5,1048.21,1.8,8.9,47.0,1903.0,237.15,0.0,6063.0,0.0,735.0,0.0,0.0,0.0,6.0,1725.0,0.0,5435.0,0.0,101.76,0.0,0.0,889.0,849.0,0.0,1607.7,0.0,809.2,0.0,0.0,612.0,797.0,0.05,0.2,0.8,0.0
2019-10-08 01:00:00,0.0,97.0,0.0,868.65,1196.91,0.0,268.0,2.0,0.0,76.48,0.0,16660.0,5195.0,0.0,1637.37,1180.59,1.8,13.0,20.0,1853.0,267.49,0.0,6100.0,0.0,775.0,0.0,0.0,0.0,4.0,1745.0,0.0,5180.0,0.0,91.72,2.0,0.0,890.0,825.0,0.0,1742.82,0.0,791.6,0.0,0.0,642.0,921.0,0.06,0.2,0.8,0.0
2019-10-08 02:00:00,0.0,154.0,0.0,782.97,616.76,0.0,295.0,2.0,0.0,91.63,0.0,18505.0,4766.0,0.0,1274.63,1162.98,1.8,18.0,20.0,2119.0,315.04,0.0,6027.0,0.0,881.0,0.0,0.0,0.0,4.0,1687.0,0.0,5014.0,0.0,76.07,6.0,0.0,902.0,546.0,0.0,1908.4,0.0,809.4,0.0,0.0,893.0,1050.0,0.06,0.27,0.8,0.0
2019-10-08 03:00:00,0.0,217.0,0.0,681.64,463.09,0.0,318.0,2.0,0.0,101.21,0.0,19611.0,4495.0,0.0,1661.86,1272.79,1.8,18.5,20.0,2306.0,342.88,0.0,5854.0,0.0,954.0,0.0,0.0,0.0,4.0,1664.0,0.0,5223.0,0.0,102.34,4.0,0.0,801.0,632.0,0.0,1903.77,0.0,787.3,0.0,0.0,962.0,1159.0,0.05,0.1,0.8,0.0
2019-10-08 04:00:00,0.0,367.0,0.0,567.68,621.99,1.0,346.0,3.0,7.42,101.77,0.0,21196.0,4485.0,0.0,1951.72,1229.02,1.8,12.0,19.0,2500.0,352.49,0.0,5671.0,1.0,973.0,0.0,0.0,1.0,15.0,1661.0,0.0,5878.0,0.0,118.68,3.0,0.0,695.0,738.0,0.0,2057.72,0.0,826.1,0.0,0.0,899.0,1215.0,1.7,0.13,0.8,0.0
2019-10-08 05:00:00,24.0,567.0,0.0,502.67,839.95,17.0,353.0,5.0,32.2,93.86,60.0,22231.0,4688.0,0.19,1686.46,1180.6,1.8,15.4,19.0,2554.0,386.83,0.0,5466.0,62.0,973.0,0.0,0.0,60.0,40.0,1899.0,227.0,5455.0,1.5,133.68,4.0,0.0,625.0,606.0,0.0,2229.18,0.0,746.1,0.0,50.0,875.0,1361.0,11.73,0.15,0.9,0.0
2019-10-08 06:00:00,97.0,769.0,23.33,446.14,955.6,67.0,357.0,4.0,142.64,110.95,756.0,22393.0,4278.0,8.88,1308.39,1276.08,1.8,23.8,165.0,2711.0,338.89,338.0,5148.0,174.0,1000.0,0.0,0.0,233.0,54.0,2053.0,2034.0,4756.0,2.96,137.53,4.0,0.0,587.0,518.0,0.0,2070.78,2.9,745.0,0.0,212.0,822.0,1439.0,34.17,0.22,24.7,0.2
2019-10-08 07:00:00,215.0,736.0,145.77,397.87,926.45,148.0,277.0,3.0,276.02,123.47,2200.0,21731.0,3972.0,59.72,1164.94,1156.01,1.8,24.5,1414.0,2693.0,272.15,1466.0,4794.0,282.0,1000.0,0.0,0.0,420.0,41.0,2030.0,4690.0,3912.0,6.54,128.46,3.0,0.0,515.0,450.0,0.0,1827.99,109.0,700.5,0.0,422.0,539.0,1409.0,69.02,0.15,105.2,0.9
2019-10-08 08:00:00,324.0,899.0,419.47,365.37,758.4,234.0,208.0,6.0,348.83,132.75,4082.0,21356.0,4007.0,162.6,1074.42,1193.75,1.8,29.0,3296.0,2578.0,179.04,2802.0,4465.0,400.0,1036.0,0.0,0.0,553.0,77.0,2002.0,6922.0,3670.0,11.36,131.07,8.0,0.0,469.0,519.0,0.0,1849.94,279.7,544.2,0.0,576.0,344.0,1395.0,90.88,0.16,187.9,0.9
2019-10-08 09:00:00,403.0,1305.0,649.64,226.83,595.35,282.0,160.0,6.0,404.74,159.46,5715.0,20957.0,4099.0,249.84,1232.69,992.62,1.8,35.2,4973.0,2630.0,155.45,3791.0,4299.0,454.0,1083.0,0.0,0.0,613.0,113.0,2109.0,8205.0,3268.0,10.71,165.41,6.0,0.0,383.0,546.0,0.0,2093.13,388.5,427.1,0.0,648.0,207.0,1367.0,110.7,0.21,238.6,0.7
2019-10-08 10:00:00,538.0,1668.0,684.97,244.51,603.05,284.0,114.0,9.0,382.36,167.97,6402.0,20142.0,3998.0,320.29,1212.66,889.77,1.8,38.9,5546.0,2586.0,175.03,4329.0,4242.0,512.0,1047.0,0.0,0.0,632.0,136.0,2179.0,8649.0,2688.0,12.36,168.44,5.0,0.0,360.0,540.0,0.0,2312.9,454.2,397.7,0.0,654.0,62.0,1443.0,119.45,0.15,257.0,0.7
2019-10-08 11:00:00,553.0,1862.0,763.91,259.98,647.92,264.0,88.0,14.0,299.06,165.73,6002.0,18875.0,4364.0,369.81,1478.74,766.99,1.8,36.9,5759.0,2765.0,188.28,4511.0,4193.0,486.0,1023.0,0.0,0.0,616.0,141.0,2241.0,8543.0,2479.0,7.05,183.59,2.0,0.0,382.0,597.0,0.0,2584.98,474.2,456.6,0.0,613.0,21.0,1500.0,101.95,0.07,252.6,0.6
2019-10-08 12:00:00,486.0,2091.0,701.66,238.45,734.57,213.0,73.0,17.0,244.56,143.79,5357.0,17386.0,4707.0,356.66,1731.57,647.56,1.8,57.6,5775.0,2818.0,186.62,4448.0,4243.0,451.0,1025.0,0.0,0.0,527.0,143.0,2212.0,7852.0,2397.0,6.64,177.39,4.0,0.0,436.0,599.0,0.0,2986.17,475.2,626.6,0.0,551.0,24.0,1597.0,76.53,0.12,218.8,0.9
2019-10-08 13:00:00,414.0,2293.0,512.25,282.85,863.04,153.0,67.0,17.0,200.96,158.19,4230.0,15697.0,4969.0,312.22,1454.23,773.35,1.8,39.4,5658.0,2830.0,197.27,3955.0,4437.0,370.0,1040.0,0.0,0.0,389.0,156.0,2264.0,6587.0,2330.0,6.47,180.28,4.0,0.0,483.0,698.0,0.0,3309.68,461.5,842.0,0.0,438.0,53.0,1518.0,58.02,0.18,161.2,1.4
2019-10-08 14:00:00,278.0,2459.0,342.57,230.08,1194.52,80.0,52.0,15.0,118.04,145.11,2887.0,14903.0,5314.0,206.88,1008.1,992.13,1.8,35.4,5320.0,2962.0,223.32,3027.0,4873.0,195.0,996.0,0.0,0.0,207.0,180.0,2289.0,4502.0,2066.0,4.54,211.32,4.0,0.0,486.0,748.0,0.0,3480.38,422.2,1111.1,0.0,225.0,96.0,1386.0,33.55,0.14,111.7,1.8
2019-10-08 15:00:00,126.0,2409.0,155.13,265.54,1260.43,9.0,34.0,8.0,40.13,118.34,1327.0,13949.0,5356.0,81.18,760.24,861.08,1.8,36.9,4609.0,3050.0,246.18,1794.0,4991.0,42.0,941.0,0.0,0.0,48.0,189.0,2240.0,2162.0,1694.0,1.5,221.41,7.0,0.0,458.0,742.0,0.0,3550.0,349.7,1482.5,0.0,38.0,179.0,1412.0,10.39,0.13,47.5,1.9
2019-10-08 16:00:00,35.0,2290.0,69.76,348.35,1343.84,0.0,32.0,13.0,14.04,120.96,124.0,13377.0,5308.0,7.71,621.22,850.6,1.8,38.5,3155.0,3069.0,290.0,604.0,4887.0,0.0,937.0,0.0,0.0,1.0,164.0,2333.0,306.0,1575.0,0.0,217.81,15.0,0.0,537.0,789.0,0.0,3646.19,217.9,1551.8,0.0,0.0,311.0,1430.0,1.07,0.39,12.7,1.9
2019-10-08 17:00:00,4.0,2120.0,0.52,518.39,1371.52,0.0,41.0,20.0,1.78,119.82,0.0,14143.0,5417.0,0.02,801.14,931.04,1.8,36.1,1172.0,3292.0,327.23,148.0,4971.0,0.0,907.0,0.0,0.0,0.0,159.0,2311.0,0.0,1380.0,0.0,258.47,16.0,0.0,671.0,819.0,0.0,3628.6,47.4,1601.2,0.0,0.0,460.0,1547.0,0.06,0.4,1.1,1.7
2019-10-08 18:00:00,0.0,2069.0,0.0,630.36,1233.01,0.0,53.0,32.0,0.0,117.39,0.0,15596.0,5396.0,0.0,887.28,1011.09,1.8,31.0,610.0,3850.0,321.32,0.0,4691.0,0.0,886.0,0.0,0.0,0.0,159.0,2312.0,0.0,1182.0,0.0,229.23,17.0,0.0,728.0,830.0,0.0,3486.27,0.0,1567.9,0.0,0.0,588.0,1663.0,0.07,0.28,0.8,1.5
2019-10-08 19:00:00,0.0,2052.0,0.0,645.62,1355.47,0.0,65.0,42.0,0.0,116.05,0.0,16930.0,5089.0,0.0,1056.02,913.11,1.8,28.4,548.0,4008.0,309.23,0.0,4761.0,0.0,852.0,0.0,0.0,0.0,152.0,2268.0,0.0,1118.0,0.0,188.62,16.0,0.0,845.0,832.0,0.0,3134.33,0.0,1683.9,0.0,0.0,698.0,1613.0,0.06,0.26,0.8,1.3
2019-10-08 20:00:00,0.0,1905.0,0.0,671.77,1384.01,0.0,94.0,35.0,0.0,110.25,0.0,17654.0,5040.0,0.0,1026.57,901.14,1.8,22.3,483.0,3706.0,288.94,0.0,4733.0,0.0,805.0,0.0,0.0,0.0,156.0,2115.0,0.0,1079.0,0.0,142.93,13.0,0.0,797.0,741.0,0.0,2875.06,0.0,1827.9,0.0,0.0,800.0,1547.0,0.06,0.28,0.8,1.2
2019-10-08 21:00:00,0.0,1749.0,0.0,694.43,1379.32,0.0,120.0,38.0,0.0,100.61,0.0,18538.0,4708.0,0.0,1023.9,773.74,1.8,30.8,292.0,3380.0,281.72,0.0,4788.0,0.0,747.0,0.0,0.0,0.0,151.0,1959.0,0.0,1072.0,0.0,134.1,12.0,0.0,1018.0,773.0,0.0,2694.53,0.0,1942.4,0.0,0.0,1021.0,1456.0,0.06,0.24,0.8,1.0
2019-10-08 22:00:00,0.0,1706.0,0.0,741.88,1372.47,0.0,134.0,40.0,0.0,108.98,0.0,18950.0,5072.0,0.0,1028.94,928.81,1.8,26.9,168.0,2984.0,283.47,0.0,4688.0,0.0,731.0,0.0,0.0,0.0,165.0,1820.0,0.0,1036.0,0.0,155.05,12.0,0.0,938.0,803.0,0.0,2482.59,0.0,2002.2,0.0,0.0,1392.0,1359.0,0.06,1.25,0.8,1.5
2019-10-08 23:00:00,0.0,1602.0,0.0,780.39,1379.08,0.0,171.0,51.0,0.0,117.56,0.0,19475.0,4849.0,0.0,1107.77,921.86,1.8,25.2,89.0,2687.0,274.01,0.0,4486.0,0.0,760.0,0.0,0.0,0.0,153.0,1738.0,0.0,998.0,0.0,203.98,7.0,0.0,847.0,791.0,0.0,2266.19,0.0,1999.8,0.0,0.0,1779.0,1239.0,0.06,0.72,0.3,1.4
2019-10-09 00:00:00,0.0,1336.0,0.0,748.97,1373.56,0.0,198.0,50.0,0.0,142.61,0.0,19894.0,4520.0,0.0,1040.49,884.67,1.8,20.3,60.0,2836.0,268.08,0.0,4324.0,0.0,791.0,0.0,0.0,0.0,125.0,1872.0,0.0,1006.0,0.0,256.19,4.0,0.0,752.0,791.0,0.0,2257.75,0.0,2089.9,0.0,0.0,2169.0,1209.0,0.06,0.72,0.0,1.7
2019-10-09 01:00:00,0.0,1132.0,0.0,697.53,1316.45,0.0,213.0,46.0,0.0,129.52,0.0,20121.0,4604.0,0.0,885.7,884.92,1.8,18.4,28.0,2862.0,295.36,0.0,4232.0,0.0,749.0,0.0,0.0,0.0,93.0,1789.0,0.0,1153.0,0.0,271.92,2.0,0.0,708.0,833.0,0.0,2284.4,0.0,2394.9,0.0,0.0,2345.0,1207.0,0.07,0.51,0.0,1.7
2019-10-09 02:00:00,0.0,885.0,0.0,680.77,1248.9,0.0,238.0,45.0,0.0,107.83,0.0,19968.0,5210.0,0.0,906.02,899.9,1.8,14.5,25.0,2848.0,298.18,0.0,4243.0,0.0,691.0,0.0,0.0,0.0,79.0,1754.0,0.0,1271.0,0.0,269.52,1.0,0.0,696.0,830.0,0.0,2238.38,0.0,2773.4,0.0,0.0,2397.0,1161.0,0.06,0.74,0.0,1.2
2019-10-09 03:00:00,0.0,550.0,0.0,702.93,1102.51,0.0,280.0,35.0,0.0,133.85,0.0,20235.0,5348.0,0.0,1147.54,1118.21,1.8,14.6,25.0,3215.0,314.73,0.0,4272.0,0.0,610.0,0.0,0.0,0.0,89.0,1787.0,0.0,1286.0,0.0,205.19,1.0,0.0,694.0,826.0,0.0,2267.6,0.0,2886.6,0.0,0.0,2195.0,1180.0,0.06,0.46,0.0,1.3
2019-10-09 04:00:00,0.0,374.0,0.0,718.34,1001.82,8.0,306.0,18.0,7.62,132.29,0.0,20054.0,5687.0,0.0,1321.49,1050.89,1.8,12.3,24.0,3315.0,308.64,0.0,4288.0,7.0,573.0,0.0,0.0,0.0,95.0,1931.0,0.0,1260.0,0.0,177.18,2.0,0.0,705.0,819.0,0.0,2258.14,0.0,2905.7,0.0,8.0,1981.0,1207.0,1.92,0.49,0.0,0.8
2019-10-09 05:00:00,22.0,388.0,0.0,612.63,930.87,124.0,243.0,6.0,25.63,98.65,95.0,19421.0,5836.0,2.45,1396.67,1061.2,1.8,15.1,24.0,3439.0,309.25,0.0,4932.0,214.0,445.0,0.0,0.0,53.0,50.0,1867.0,235.0,1298.0,0.0,171.98,4.0,0.0,736.0,790.0,0.0,2314.83,0.0,2877.0,0.0,145.0,1932.0,1227.0,12.95,0.54,0.0,0.3
2019-10-09 06:00:00,87.0,256.0,56.01,517.07,982.75,320.0,171.0,1.0,159.51,74.23,1856.0,17965.0,5352.0,49.96,1393.89,1017.39,1.8,12.4,165.0,3103.0,314.82,212.0,5811.0,648.0,315.0,0.0,0.0,220.0,13.0,1790.0,1930.0,1270.0,2.79,162.64,5.0,0.0,776.0,780.0,0.0,2246.47,2.2,2904.5,0.0,371.0,1736.0,1093.0,35.31,1.27,8.5,0.7
2019-10-09 07:00:00,190.0,164.0,181.35,664.56,1131.71,500.0,202.0,1.0,338.67,55.0,4947.0,16743.0,4973.0,140.61,1239.76,1024.65,1.8,9.1,1321.0,2479.0,304.91,748.0,6102.0,1013.0,237.0,0.0,0.0,373.0,1.0,1825.0,4219.0,1147.0,6.43,129.21,4.0,0.0,781.0,787.0,0.0,2139.05,101.3,2741.2,0.0,564.0,1787.0,988.0,67.79,1.37,33.3,0.5
2019-10-09 08:00:00,266.0,154.0,263.71,671.08,1208.59,634.0,228.0,3.0,455.38,45.75,7969.0,16529.0,4807.0,251.01,1188.73,1148.73,1.8,10.2,3059.0,2424.0,288.59,1354.0,6578.0,1277.0,189.0,0.0,0.0,487.0,3.0,1674.0,6033.0,1138.0,9.91,147.39,7.0,0.0,763.0,704.0,0.0,2055.2,279.2,2454.4,0.0,681.0,1688.0,1041.0,89.9,1.38,55.3,0.5
2019-10-09 09:00:00,314.0,111.0,523.63,601.79,1251.82,694.0,238.0,5.0,348.28,27.8,9788.0,17382.0,4684.0,337.72,1341.71,1140.32,1.8,10.5,4827.0,2429.0,287.88,2144.0,7473.0,1460.0,157.0,0.0,0.0,559.0,4.0,1759.0,6632.0,1295.0,16.51,215.73,22.0,0.0,658.0,702.0,0.0,2066.08,405.6,2044.3,0.0,729.0,1423.0,973.0,108.49,1.1,79.2,0.3
2019-10-09 10:00:00,376.0,102.0,873.45,670.61,1335.61,723.0,182.0,11.0,410.22,30.33,9405.0,17508.0,4647.0,298.03,1528.45,1030.85,1.8,9.6,5434.0,2174.0,313.32,2574.0,8662.0,1490.0,145.0,0.0,0.0,558.0,4.0,1873.0,6701.0,1527.0,14.46,173.71,13.0,0.0,615.0,683.0,0.0,1901.56,474.6,1721.7,0.0,752.0,1319.0,887.0,117.44,1.36,116.0,0.4
2019-10-09 11:00:00,361.0,122.0,1137.94,701.47,1333.66,677.0,189.0,23.0,365.93,31.89,7530.0,17606.0,4886.0,222.36,1450.49,957.09,1.8,16.1,5677.0,2144.0,308.98,2729.0,9679.0,1448.0,139.0,0.0,0.0,531.0,1.0,2095.0,6532.0,1779.0,13.52,183.75,11.0,0.0,619.0,689.0,0.0,1547.86,503.1,1479.3,0.0,702.0,1214.0,903.0,103.47,0.54,157.9,0.3
2019-10-09 12:00:00,307.0,158.0,1084.08,742.85,1264.63,586.0,209.0,35.0,195.99,30.9,5556.0,16976.0,4815.0,169.93,1170.15,1049.14,1.8,14.6,5715.0,2270.0,330.41,2771.0,9906.0,1286.0,160.0,0.0,0.0,472.0,1.0,2205.0,5507.0,2013.0,15.84,226.14,10.0,0.0,728.0,749.0,0.0,1285.16,506.0,1310.1,0.0,608.0,1080.0,858.0,80.56,0.41,173.4,0.3
2019-10-09 13:00:00,249.0,235.0,861.19,912.4,1156.67,428.0,221.0,37.0,99.48,41.44,4141.0,16259.0,4716.0,127.54,1055.82,974.9,1.8,12.6,5522.0,2572.0,347.81,2695.0,9768.0,1000.0,147.0,0.0,0.0,368.0,7.0,2390.0,4392.0,2297.0,12.3,187.07,11.0,0.0,713.0,702.0,0.0,995.58,488.7,1336.0,0.0,452.0,947.0,913.0,51.65,0.5,169.3,0.4
2019-10-09 14:00:00,163.0,255.0,706.21,968.61,1135.55,206.0,236.0,35.0,44.65,59.07,2699.0,16168.0,4429.0,70.51,930.63,805.2,1.8,13.4,5155.0,2761.0,353.62,2317.0,9350.0,547.0,107.0,0.0,0.0,197.0,28.0,2245.0,3004.0,2249.0,6.05,179.78,8.0,0.0,691.0,729.0,0.0,731.07,447.0,1536.1,0.0,225.0,986.0,899.0,29.34,0.48,131.4,0.7
2019-10-09 15:00:00,73.0,181.0,363.22,970.63,1370.67,22.0,238.0,36.0,18.6,87.39,1290.0,16529.0,3870.0,24.12,759.81,761.89,1.8,7.7,4390.0,3098.0,395.19,1580.0,8879.0,100.0,142.0,0.0,0.0,40.0,36.0,2391.0,1405.0,2036.0,1.5,145.42,6.0,0.0,633.0,691.0,0.0,809.8,364.3,1636.4,0.0,42.0,1340.0,1006.0,9.2,0.44,65.4,1.0
2019-10-09 16:00:00,20.0,195.0,63.43,1018.97,1378.63,0.0,207.0,51.0,14.46,98.71,146.0,17165.0,4179.0,1.63,742.3,570.45,1.8,5.9,2868.0,3463.0,400.52,591.0,8086.0,0.0,163.0,0.0,0.0,0.0,56.0,2310.0,228.0,1793.0,0.0,121.3,4.0,0.0,625.0,608.0,0.0,1144.87,220.6,1768.6,0.0,0.0,1606.0,1115.0,0.85,1.98,9.9,1.3
2019-10-09 17:00:00,1.0,1124.0,0.12,881.89,1354.25,0.0,250.0,52.0,1.46,102.58,0.0,18350.0,3896.0,0.01,625.52,597.18,1.8,8.7,972.0,3880.0,418.58,153.0,7290.0,0.0,201.0,0.0,0.0,0.0,90.0,2264.0,0.0,1874.0,0.0,149.37,3.0,0.0,663.0,530.0,0.0,1388.93,46.2,1759.9,0.0,0.0,1793.0,1221.0,0.07,1.97,0.2,0.7
2019-10-09 18:00:00,0.0,1926.0,0.0,865.99,1298.16,0.0,287.0,51.0,0.0,119.02,0.0,19716.0,3478.0,0.0,631.63,485.68,1.8,16.1,442.0,4397.0,414.48,0.0,6862.0,0.0,219.0,0.0,0.0,0.0,194.0,2304.0,0.0,2109.0,0.0,168.91,4.0,0.0,527.0,615.0,0.0,1671.89,0.0,1997.1,0.0,0.0,1925.0,1271.0,0.07,1.61,0.0,0.2
2019-10-09 19:00:00,0.0,1853.0,0.0,925.11,1285.65,0.0,280.0,51.0,0.0,139.55,0.0,20210.0,3935.0,0.0,612.5,527.88,1.8,18.0,293.0,4464.0,422.56,0.0,7135.0,0.0,233.0,0.0,0.0,0.0,225.0,2340.0,0.0,2298.0,0.0,127.39,4.0,0.0,571.0,732.0,0.0,1776.46,0.0,2073.3,0.0,0.0,1962.0,1206.0,0.06,1.57,0.0,0.3
2019-10-09 20:00:00,0.0,2006.0,0.0,815.08,1235.12,0.0,296.0,63.0,0.0,171.45,0.0,20592.0,3592.0,0.0,643.97,584.37,1.8,14.0,182.0,4512.0,415.29,0.0,7286.0,0.0,229.0,0.0,0.0,0.0,177.0,2312.0,0.0,2547.0,0.0,113.7,2.0,0.0,537.0,562.0,0.0,1917.43,0.0,1995.5,0.0,0.0,2088.0,1098.0,0.06,1.39,0.0,0.5
2019-10-09 21:00:00,0.0,1699.0,0.0,823.78,1324.82,0.0,298.0,61.0,0.0,184.28,0.0,21169.0,3650.0,0.0,699.81,453.03,1.8,14.0,157.0,4532.0,411.39,0.0,7572.0,0.0,194.0,0.0,0.0,0.0,130.0,2244.0,0.0,2621.0,0.0,112.31,2.0,0.0,489.0,745.0,0.0,1802.87,0.0,1882.5,0.0,0.0,2046.0,1045.0,0.07,1.51,0.0,1.7
2019-10-09 22:00:00,0.0,1126.0,0.0,861.42,1155.55,0.0,300.0,51.0,0.0,184.08,0.0,21168.0,3157.0,0.0,708.99,447.05,1.8,16.0,81.0,4313.0,382.07,0.0,7864.0,0.0,213.0,0.0,0.0,0.0,122.0,2139.0,0.0,2817.0,0.0,111.06,3.0,0.0,566.0,546.0,0.0,1619.28,0.0,1798.6,0.0,0.0,1953.0,952.0,0.06,0.0,0.0,0.8
2019-10-09 23:00:00,0.0,605.0,0.0,630.4,982.85,0.0,281.0,36.0,0.0,186.49,0.0,21117.0,3493.0,0.0,818.49,472.35,1.8,12.4,58.0,4213.0,374.73,0.0,8002.0,0.0,233.0,0.0,0.0,0.0,89.0,2107.0,0.0,2847.0,0.0,66.38,3.0,0.0,576.0,589.0,0.0,1679.19,0.0,1868.2,0.0,0.0,1792.0,879.0,0.06,0.17,0.0,0.8
2019-10-10 00:00:00,0.0,581.0,0.0,528.15,956.13,0.0,210.0,22.0,0.0,200.98,0.0,21945.0,3054.0,0.0,795.83,681.72,1.8,14.8,53.0,4149.0,351.89,0.0,7608.0,0.0,247.0,0.0,0.0,0.0,30.0,2028.0,0.0,2642.0,0.0,55.25,5.0,0.0,662.0,668.0,0.0,1854.03,0.0,1882.1,0.0,0.0,1548.0,797.0,0.06,0.0,0.0,1.3
2019-10-10 01:00:00,0.0,841.0,0.0,559.91,1212.32,0.0,135.0,7.0,0.0,198.73,0.0,22642.0,3454.0,0.0,813.97,528.96,1.8,13.5,23.0,4194.0,344.99,0.0,7153.0,0.0,258.0,0.0,0.0,0.0,39.0,1787.0,0.0,2397.0,0.0,63.13,3.0,0.0,641.0,628.0,0.0,1997.98,0.0,2021.3,0.0,0.0,1307.0,733.0,0.06,0.01,0.0,1.2
2019-10-10 02:00:00,0.0,695.0,0.0,535.36,1169.22,0.0,164.0,5.0,0.0,202.76,0.0,22210.0,4146.0,0.0,813.39,638.86,1.8,9.9,23.0,4249.0,322.0,0.0,6825.0,0.0,255.0,0.0,0.0,0.0,38.0,1559.0,0.0,2297.0,0.0,74.8,4.0,0.0,620.0,592.0,0.0,2080.72,0.0,2136.9,0.0,0.0,1050.0,678.0,0.06,0.0,0.0,1.3
2019-10-10 03:00:00,0.0,728.0,0.0,498.81,1209.02,0.0,146.0,6.0,0.0,181.82,0.0,21977.0,4643.0,0.0,830.29,624.31,1.8,9.2,23.0,4353.0,307.64,0.0,6625.0,0.0,264.0,0.0,0.0,0.0,31.0,1514.0,0.0,2019.0,0.0,60.62,3.0,0.0,654.0,770.0,0.0,2270.49,0.0,2194.4,0.0,0.0,820.0,676.0,0.06,0.12,0.0,0.7
2019-10-10 04:00:00,0.0,544.0,0.0,576.01,1032.42,10.0,142.0,4.0,7.94,159.57,0.0,22267.0,5097.0,0.0,852.08,730.56,1.8,10.7,20.0,4495.0,309.02,0.0,6186.0,10.0,239.0,0.0,0.0,0.0,38.0,1643.0,0.0,1879.0,0.0,63.6,1.0,0.0,707.0,808.0,0.0,2496.49,0.0,2136.3,0.0,7.0,697.0,684.0,0.69,0.63,0.0,0.9
2019-10-10 05:00:00,28.0,617.0,0.0,678.43,1057.69,158.0,110.0,4.0,40.1,145.84,97.0,22246.0,5259.0,1.25,845.83,888.3,1.8,10.3,18.0,4419.0,292.45,0.0,5766.0,201.0,284.0,0.0,0.0,11.0,42.0,1426.0,105.0,1857.0,0.0,49.69,2.0,0.0,687.0,812.0,0.0,2626.36,0.0,2178.0,0.0,119.0,512.0,684.0,4.11,0.0,0.0,1.1
2019-10-10 06:00:00,90.0,565.0,109.3,677.72,1190.39,380.0,67.0,4.0,288.03,153.33,1757.0,20967.0,5441.0,39.89,907.98,870.85,1.8,9.5,116.0,4114.0,294.11,282.0,5394.0,519.0,263.0,0.0,0.0,55.0,27.0,1458.0,1110.0,1632.0,1.5,58.31,3.0,0.0,709.0,826.0,0.0,2743.37,2.1,2146.2,0.0,306.0,250.0,662.0,18.83,0.0,14.5,1.0
2019-10-10 07:00:00,194.0,353.0,607.41,531.98,1274.97,562.0,32.0,4.0,558.28,128.86,4555.0,19923.0,5519.0,144.11,846.85,1016.82,1.8,7.7,1164.0,3661.0,286.08,1223.0,4642.0,749.0,234.0,0.0,0.0,112.0,16.0,1577.0,3062.0,1332.0,5.04,47.86,1.0,0.0,716.0,836.0,0.0,2791.44,102.7,2060.6,0.0,468.0,164.0,610.0,38.78,0.29,88.7,0.6
